"id","landuse","blue","green","p_application","n_application","Emissions (CH4) (Enteric)","Emissions (CH4) (Rice cultivation)","Emissions (CH4) (Burning crop residues)","Emissions (CH4) (Manure management)","Direct emissions (CH4) (On farm - Energy use)","Direct emissions (CH4) (Food - Energy use)","Emissions (CH4) (Savanna fires)","Emissions (CO2) (Drained organic soils (CO2))","Direct emissions (CO2) (On farm - Energy use)","Direct emissions (CO2) (Food - Energy use)","Direct emissions (N2O) (On farm - Energy use)","Direct emissions (N2O) (Food - Energy use)","Direct emissions (N2O) (Manure management)","Indirect emissions (N2O) (Manure management)","Emissions (N2O) (Savanna fires)","Direct emissions (N2O) (Crop residues)","Indirect emissions (N2O) (Crop residues)","Emissions (N2O) (Burning crop residues)","Direct emissions (N2O) (Manure on pasture)","Indirect emissions (N2O that leaches) (Manure on pasture)","Indirect emissions (N2O that volatilises) (Manure on pasture)","Emissions (N2O) (Drained organic soils (N2O))","Direct emissions (N2O) (Manure applied)","Indirect emissions (N2O) (Manure applied)","Direct emissions (N2O) (Synthetic fertilizers)","Indirect emissions (N2O that leaches) (Synthetic fertilizers)"
"141_c040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c044",20600,0,0,0.0412,2.06,0,0,0,0,0.107247937459126,0,0,239.142315558176,794.707216572125,0,0.00643487624754757,0,0,0,0,0,0,0,0,0,0,1.06942156112228,0.0578557518916416,0.0245873274520599,0.899675734995877,0.202460896711315
"141_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c061",17.9464260774839,0,263495360,7.8964274740929e-05,0.00358928521549677,0,0,0,0,43.2167279277349,0,0,83575.8081574602,320235.953944515,0,2.59300367566409,0,0,0,0,0,0,0,0,0,0,373.74302002217,1221.26658982816,519.00944277078,812.860450869784,182.924190775262
"141_c062",2285.95816528063,0,13097119679,0.000228595816528063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c091",0,0,0,0,0,0,0,0,0,0,127.13071963146,0,0,0,44446.3079628878,0,0.812570773172226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c093",0,0,0,0,0,0,0,0,0,0,33.5857764485842,0,0,0,11741.9595164242,0,0.214667394438804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c096",0,29,0,0,0,303219.990226746,0,0,6451.62021258384,113.320920594391,0,1817.59500937116,608560.148317453,37865.6666303411,0,1.28087952739836,0,3692.33895139829,553.792178284078,165.950156805621,0,0,0,4093.60362295159,460.515741475637,409.47769114649,2721.42277426488,0,0,0,0
"141_c097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c098",0,2,0,0,0,258698.636513173,0,0,5173.86443647979,97.2201470452606,0,7165.4510495291,2399108.6743639,32485.6668870972,0,1.09889061391102,0,826.384706414717,0,654.220395149389,0,0,0,8069.17609586539,1815.46793069143,1613.83521917308,10728.5845160938,0,0,0,0
"141_c099",0,2,0,0,0,211962.428463746,0,0,4663.09890481094,29.3927316345013,0,8430.46712633349,2822656.47646223,9821.44666306387,0,0.332229459551446,0,249.800995704529,0,769.718960685146,0,0,0,9493.76070170964,2136.20639662946,1898.75214034193,12622.6497745683,0,0,0,0
"141_c100",0,5,0,0,0,16.5696406147222,0,0,33.1392812294445,0.0635120818055261,0,0,0,21.2222712631761,0,0.000717884437405238,0,1.37282186210608,0.191556538898523,0,0,0,0,0,0,0,0,0,0,0,0
"141_c101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c102",0,15,0,0,0,150819.480711906,0,0,9132.88778040082,15.4749320505388,0,4438.54309139437,1486095.87289024,5170.87767271356,0,0.174914954338951,0,131.470592194485,0,405.248098838167,0,0,0,4998.44154168132,1124.69732884625,999.624332378991,6645.67859792693,0,0,0,0
"141_c103",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c105",0,7,0,0,0,40288.1343984393,0,0,1121.07487134641,1.4748418703966,0,423.016344977073,141632.700526075,492.811656523646,0,0.0166703089600069,0,12.5320641754398,0,38.6222609648192,0,0,0,476.490874844438,107.067417846692,95.3526622044331,633.367889530674,0,0,0,0
"141_c106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c109",0,0,0,0,0,81160.5796444388,0,0,10741.8414235287,48.3575333909076,0,234.99965862976,78681.6790170192,16158.4483151148,0,0.546590816514791,0,213.996308797371,209.793710431358,21.4559514071115,0,0,0,529.35929018297,59.5087928627409,52.952739411761,351.856942631441,0,0,0,0
"141_c110",0,0,0,0,0,1228.25831702544,0,0,162.563600782779,0.731827481252933,0,3.55640985407772,1190.74342585479,244.536801242835,0,0.00827193102039434,0,3.2385518590998,3.17495107632094,0.324707522801486,0,0,0,8.01115459882583,0.900587084148728,0.801369863013699,5.32489070535887,0,0,0,0
"141_c111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c113",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c114",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c115",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c116",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c117",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c123",0,0,0,0,0,0,0,0,0,0.00189973281887144,0,0,0,14.147870087627,0,0.000113983969132286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141_c138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c001",880.974124809741,1278,293,0.384457108066971,1.05716894977169,0,2040.13109208162,10.7835500581457,0,0.285924225059786,0,0,0,2118.69850769302,0,0.0171554535035872,0,0,0,0,8.88914261549847,2.04013109208162,0.291447298868802,0,0,0,0,0.159999633685503,0.067993671490965,1.48974817313389,0.335207223277983
"143_c002",11106.1798713298,245,2758,4.84673689584831,13.3274158455957,0,0,1894.19443010716,0,60.3072848147311,0,0,0,446876.980477157,0,3.61843708888386,0,0,0,0,805.93304019239,181.340407644484,49.098202733807,0,0,0,0,76.5649619779922,32.5371549455086,358.59946972236,80.6882228032683
"143_c003",23180.0902900941,0,3692,10.1157914025971,27.816108348113,0,0,0,0,16.9357335404645,0,0,0,125493.785534842,0,1.01614401242787,0,0,0,0,156.0140182333,35.1037800614807,0,0,0,0,0,24.9270668128552,10.593041703071,100.703340991507,22.6591902694316
"143_c004",23784.4619914347,3183,3541,10.3795392130621,28.5413543897216,0,0,122.033276955603,0,3.37195349449944,0,0,0,24986.1753942408,0,0.202317209669966,0,0,0,0,6.52163696768348,1.47180912111145,3.17200241618846,0,0,0,0,3.43422873719644,1.45941471991585,9.24194262929844,2.07952322569025
"143_c005",15564.9597968684,0,1475,6.79254845535336,18.6779517562421,0,0,0,0,0.100810814332867,0,0,0,747.008134206546,0,0.00604864885997203,0,0,0,0,0.466666666666667,0.133333333333333,0,0,0,0,0,0.0282671781443853,0.0120124601566514,0.511154740211528,0.115014580465128
"143_c006",27038.371464601,4211,3900,11.7995453071519,32.4460457575212,0,0,0,0,0.128676195715998,0,0,0,953.490610255544,0,0.00772057174295987,0,0,0,0,1.34072691235106,0.300979510935952,0,0,0,0,0,0.190862003875751,0.081108988143958,0.902859398383987,0.203151779207133
"143_c007",4816.03408210689,0,2072,2.10171727343145,5.77924089852827,0,0,0,0,0.0869761873863249,0,0,0,644.493548532668,0,0.0052185712431795,0,0,0,0,0.743764172335601,0.14875283446712,0,0,0,0,0,0.0722482251099223,0.0307027083173532,0.441007339208148,0.0992307614717167
"143_c008",10667.9481018741,448,4579,4.65549255165786,12.8015377222489,0,0,0,0,0.128690270171832,0,0,0,953.594901973276,0,0.00772141621030993,0,0,0,0,1.08774946921444,0.251019108280255,0,0,0,0,0,0.326164066717417,0.138607144864674,0.778411810895162,0.175149912181502
"143_c009",11431.9367322901,4067,2025,4.98889718997139,13.7183240787481,0,0,0,0,0.164286526362429,0,0,0,1214.08670234845,0,0.00985719158174575,0,0,0,0,0,0,0,0,0,0,0,0.166071148928008,0.0705738312284724,1.340068100635,0.301527811960529
"143_c010",337.034025592419,32,134,0.930753165076025,7.21252814767777,0,0,0,0,1.32644809869893,0,0,0,9780.2410004357,0,0.0795868859219356,0,0,0,0,42.5253755520087,9.59682388233737,0,0,0,0,0,19.1330340612313,8.13080131884501,170.255184908906,38.3090033679569
"143_c011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c012",1157.46971736205,64,251,2.70593270524899,23.9596231493943,0,0,0,0,0.00825023570836302,0,0,0,60.8310974378389,0,0.000495014142501781,0,0,0,0,0,0,0,0,0,0,0,0.0539876613813567,0.0229426732297702,1.02608536207502,0.230878769492835
"143_c013",1510.79136690647,41,205,13.5292877697842,47.4388489208633,0,0,0,0,0.000607325705527583,0,0,0,4.4779677181833,0,3.6439542331655e-05,0,0,0,0,0,0,0,0,0,0,0,0.00593923459260564,0.00252394556472034,0.114578285423808,0.0257811820799696
"143_c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c015",148.430520434276,141,53,0.375707333323239,1.82569540134159,0,0,0,0,0.47596234131153,0,0,0,3526.88094911844,0,0.0285577404786918,0,0,0,0,0,0,0,0,0,0,0,3.54128877864086,1.5049111071269,40.7510826227251,9.16937338664396
"143_c016",158.579495169286,85,33,0.872012785986385,2.26768678092078,0,0,0,0,2.60363253691932,0,0,0,19292.9170985721,0,0.156217952215159,0,0,0,0,0,0,0,0,0,0,0,24.8620416409212,10.5654085136862,153.309114587227,34.4959796096838
"143_c017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c018",29994.3169709455,463,3118,45.8163191731193,23.9954535767564,0,0,0,0,0.196576416379345,0,0,0,1456.63124537095,0,0.0117945849827607,0,0,0,0,0,0,0,0,0,0,0,0.599395174458034,0.254719824330835,2.96619910073261,0.667422442381386
"143_c019",15605.4004836546,3274,16943,23.8372492387824,12.4843203869237,0,0,0,0,2.81690805605492,0,0,0,20873.288695367,0,0.169014483363295,0,0,0,0,0,0,0,0,0,0,0,12.4415795056477,5.28719129069096,45.4674588059551,10.2306019840848
"143_c020",14706.9303160529,3212,12015,0,26.4724745688952,0,0,0,0,5.64378444192787,0,0,0,41705.6040508966,0,0.338627066515672,0,0,0,0,0,0,0,0,0,0,0,29.9954970719699,12.7469290219039,100.531436257883,22.6205101022291
"143_c021",10000,0,1731,3.055,3,0,0,0,0,0.0238220186518857,0,0,0,176.521158210473,0,0.00142932111911314,0,0,0,0,0.3375,0.1125,0,0,0,0,0,0.00567724420086583,0.00241260975588492,0.0575049782381427,0.0129391560449567
"143_c022",3807.76038121171,1134,809,1.16327079646018,1.14232811436351,0,0,0,0,0.536513510413929,0,0,0,3971.25143889702,0,0.0321908106248358,0,0,0,0,0,0,0,0,0,0,0,1.1764333751376,0.499938797343389,0.799247058925963,0.179838037171124
"143_c023",8265.83917488949,2843,2978,7.57564160378622,19.8380140197348,0,0,0,0,0.489419517961907,0,0,0,3626.59862809773,0,0.0293651710777144,0,0,0,0,0,0,0,0,0,0,0,7.38808322118339,3.13965033492805,8.37566298411719,1.88460223187384
"143_c024",6666.66666666667,0,1940,2.03666666666667,2,0,0,0,0,0.0656397875651274,0,0,0,486.390825857594,0,0.00393838725390765,0,0,0,0,0,0,0,0,0,0,0,0.0109925132541383,0.00467139403913324,0.155595593684486,0.0350104587163525
"143_c025",4954.54545454545,2118,694,18.1628681818182,45.5818181818182,0,0,0,0,0.0035946417906204,0,0,0,26.607394047369,0,0.000215678507437224,0,0,0,0,0,0,0,0,0,0,0,0.0973458495827334,0.0413682304457488,0.164218630216863,0.0369507223020847
"143_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c027",12805.4298642534,1042,5422,3.91205882352941,3.84162895927602,0,0,0,0,0.0620844427017272,0,0,0,459.546549390963,0,0.00372506656210363,0,0,0,0,0,0,0,0,0,0,0,0.0263747462816638,0.0112082496254833,0.0924875031831227,0.0208105501916543
"143_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c029",7584.7639835205,1383,3560,2.31714539696551,5.30933478846435,0,0,0,0,15.324871750492,0,0,0,111737.44034527,0,0.919492305029519,0,0,0,0,0,0,0,0,0,0,0,29.2528975954772,12.4313528940657,131.128562360123,29.505148637776
"143_c030",9077.75768535262,5000,8415,0,0,0,0,0,0,0.00429867817743249,0,0,0,31.818643083775,0,0.000257920690645949,0,0,0,0,0,0,0,0,0,0,0,0.00037856228376276,0.000160874365572793,0.0555115754462447,0.0124906218384398
"143_c031",105.666803209251,51,44,0.272081451583501,0.697400901181058,0,0,0,0,7.74870935125369,0,0,0,57417.9362927898,0,0.464922561075221,0,0,0,0,0,0,0,0,0,0,0,2.89188332994024,1.22893884565169,15.5906831220858,3.50804900627431
"143_c032",389.142030118597,170,233,1.00200181335237,2.56833739878274,0,0,0,0,10.2013428908846,0,0,0,75591.950821455,0,0.612080573453077,0,0,0,0,0,0,0,0,0,0,0,3.36540189195845,1.43016596604639,35.1813001738853,7.91612042576905
"143_c033",502.894116525359,2565,6039,1.29490206064115,3.31910116906737,0,0,0,0,24.201834943643,0,0,0,179315.477807043,0,1.45211009661858,0,0,0,0,0,0,0,0,0,0,0,19.0830232815477,8.10954866690772,146.992674019583,33.0747216132895
"143_c034",742.457187571412,580,437,3.6290564871303,14.9233894701854,0,0,0,0,2.55025006202302,0,0,0,18710.8513111891,0,0.153015003721381,0,0,0,0,0,0,0,0,0,0,0,19.9966380245938,8.49779968521995,433.234981018208,97.4819084412808
"143_c035",967.919075144509,361,273,4.73109164739884,19.4551734104046,0,0,0,0,0.0522024517716977,0,0,0,386.82016762828,0,0.00313214710630186,0,0,0,0,0,0,0,0,0,0,0,0.313094455849185,0.13305306447449,10.0030124489189,2.2507710282091
"143_c036",622.093023255814,329,248,3.04072848837209,12.5040697674419,0,0,0,0,0.00216473393735577,0,0,0,15.996630877004,0,0.000129884036241346,0,0,0,0,0,0,0,0,0,0,0,0.0506891164839634,0.0215409189070547,0.298031863565261,0.0670599469331218
"143_c037",1108.58892466874,542,409,5.41867180488835,22.2826373858417,0,0,0,0,0.0316533299918119,0,0,0,233.907099237109,0,0.00189919979950871,0,0,0,0,0,0,0,0,0,0,0,5.53927703737854,2.35397903421005,4.35790318741395,0.980568832445222
"143_c038",257.685697358619,197,110,0.768496055232609,10.8743364285337,0,0,0,0,0.260435978865856,0,0,0,1924.53130110632,0,0.0156261587319514,0,0,0,0,0,0,0,0,0,0,0,2.69449803400953,1.14505771005459,75.2969747586958,16.9425210819348
"143_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c040",665.981054507451,585,351,1.33695696692371,4.32887685429843,0,0,0,0,0.915632008449843,0,0,0,6784.83318261334,0,0.0549379205069906,0,0,0,0,0,0,0,0,0,0,0,4.80753081202921,2.04301511938664,61.4111601395389,13.818083378045
"143_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c042",4284.15758591785,3995,2830,11.743732774518,102.391366303437,0,0,0,0,1.88475911222944,0,0,0,13927.7142978745,0,0.113085546733766,0,0,0,0,0,0,0,0,0,0,0,20.2928920667253,8.62369622357174,309.054980122472,69.5402508929779
"143_c043",992.811845715452,991,312,2.42643215092856,9.63027490343988,0,0,0,0,0.978124816097931,0,0,0,7228.00218758916,0,0.0586874889658759,0,0,0,0,0,0,0,0,0,0,0,7.97300207808127,3.38821828279573,64.9872235771872,14.6227309801148
"143_c044",1414.40047997345,14021,8878,2.12838984226405,8.34496283184335,0,0,0,0,3.53539607384072,0,0,0,26122.5853864263,0,0.212123764430443,0,0,0,0,0,0,0,0,0,0,0,17.2349472254813,7.32418764231006,142.841352548013,32.1406355922328
"143_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c050",532.250287452246,294,370,0,0,0,0,0,0,0.0139085937260026,0,0,0,103.062679509679,0,0.000834515623560154,0,0,0,0,0,0,0,0,0,0,0,0.000215239779471362,9.14686022714913e-05,0.682231207937355,0.153508380121176
"143_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143_c052",4713.63475128926,1694,4868,0,0,0,0,0,0,0.295334397855233,0,0,0,2188.42788810728,0,0.017720063871314,0,0,0,0,0,0,0,0,0,0,0,0.914001608973624,0.388415421406036,14.4864640497437,3.25958942377201
